Date,Open,High,Low,Close,Volume,Adjusted
2009/9/10,7507.490234,7507.490234,7286.819824,7332.080078,5713400,7332.080078
2009/9/11,7300.009766,7355.959961,7295.850098,7337.140137,3511000,7337.140137
2009/9/14,7337.040039,7350.919922,7218.180176,7256.950195,3366800,7256.950195
2009/9/15,7269.899902,7362.160156,7252.330078,7346.259766,3504400,7346.259766
2009/9/16,7414.959961,7457.399902,7391.839844,7440.240234,4713200,7440.240234
2009/9/17,7502.689941,7513.72998,7451.299805,7477.299805,5246000,7477.299805
2009/9/18,7463.390137,7526.549805,7434.830078,7526.549805,4007200,7526.549805
2009/9/21,7523,7558.879883,7439.029785,7502.459961,4405600,7502.459961
2009/9/22,7522.830078,7526.22998,7463.410156,7469.029785,4144200,7469.029785
2009/9/23,7493.97998,7534.660156,7352.22998,7376.759766,4639400,7376.759766
2009/9/24,7372.109863,7386.990234,7280.040039,7324.220215,3257400,7324.220215
2009/9/25,7298.370117,7361.930176,7284.330078,7345.220215,3383600,7345.220215
2009/9/28,7332.490234,7354.799805,7257.629883,7284.609863,2706200,7284.609863
2009/9/29,7385.839844,7436.290039,7378.970215,7429.97998,3576200,7429.97998
2009/9/30,7456.569824,7534.549805,7443.879883,7509.169922,4198800,7509.169922
2009/10/1,7581.379883,7599.620117,7492.620117,7545.290039,4968000,7545.290039
2009/10/2,7415.160156,7483.430176,7391.629883,7411.879883,4034400,7411.879883
2009/10/5,7424.240234,7437.97998,7381.02002,7437.97998,3274000,7437.97998
2009/10/6,7479.509766,7566.879883,7447.540039,7536.049805,4920600,7536.049805
2009/10/7,7617.790039,7619.029785,7562.899902,7608.660156,5540000,7608.660156
2009/10/8,7615.609863,7635.660156,7500.319824,7503.310059,5664000,7503.310059
2009/10/9,7572.790039,7597.790039,7506.77002,7571.959961,4741200,7571.959961
2009/10/12,7620.169922,7620.169922,7537.200195,7599.879883,4193400,7599.879883
2009/10/13,7484.459961,7607.410156,7471.529785,7596.600098,4785600,7596.600098
2009/10/14,7649.069824,7700.419922,7618.790039,7695.75,5239000,7695.75
2009/10/15,7778.350098,7780.660156,7692.580078,7710.399902,6033800,7710.399902
2009/10/16,7712.029785,7738.040039,7691.390137,7715.100098,4219000,7715.100098
2009/10/19,7712.330078,7758.129883,7691.209961,7751.319824,4011000,7751.319824
2009/10/20,7808.029785,7811.919922,7753.52002,7753.52002,4478600,7753.52002
2009/10/21,7751.75,7774.399902,7675.609863,7701.5,4621000,7701.5
2009/10/22,7692.75,7710.819824,7577.890137,7607.930176,4868600,7607.930176
2009/10/23,7651.640137,7671.910156,7614.75,7649.279785,3945200,7649.279785
2009/10/26,7701.189941,7751.680176,7658.220215,7668.399902,3758000,7668.399902
2009/10/27,7635.089844,7657.339844,7586.529785,7657.339844,3260600,7657.339844
2009/10/28,7637.439941,7675.149902,7533.950195,7533.950195,3735200,7533.950195
2009/10/29,7417.129883,7426.470215,7233.629883,7355.689941,5153800,7355.689941
2009/10/30,7428.720215,7433.209961,7340.080078,7340.080078,3621000,7340.080078
2009/11/2,7238.299805,7336.649902,7218.890137,7335.180176,3131000,7335.180176
2009/11/3,7339.359863,7368.279785,7314.970215,7322.930176,2929000,7322.930176
2009/11/4,7375.819824,7467.040039,7365.259766,7467.040039,3706800,7467.040039
2009/11/5,7471.609863,7481.580078,7412.740234,7417.459961,3193400,7417.459961
2009/11/6,7516.399902,7521.009766,7450.680176,7463.049805,3327200,7463.049805
2009/11/9,7562.589844,7562.589844,7512.5,7536.700195,2950400,7536.700195
2009/11/10,7613.339844,7614.540039,7576.279785,7593.490234,3245200,7593.490234
2009/11/11,7603.680176,7670.759766,7555.830078,7668.060059,3483200,7668.060059
2009/11/12,7682.75,7709.890137,7658.600098,7670.930176,4008400,7670.930176
2009/11/13,7651.129883,7695.109863,7639.569824,7665.629883,3472400,7665.629883
2009/11/16,7701.970215,7792.680176,7699.319824,7792.680176,4253800,7792.680176
2009/11/17,7875.47998,7875.47998,7733.209961,7733.209961,5580800,7733.209961
2009/11/18,7766.680176,7803.359863,7737.589844,7766.689941,4668200,7766.689941
2009/11/19,7767.97998,7797.410156,7751.060059,7759.97998,4462200,7759.97998
2009/11/20,7741.720215,7741.720215,7649.189941,7682.970215,4312200,7682.970215
2009/11/23,7694.899902,7714.700195,7671.540039,7687.149902,3229800,7687.149902
2009/11/24,7723.129883,7735.910156,7696.100098,7714.560059,3854600,7714.560059
2009/11/25,7718.779785,7784.279785,7716.359863,7756.310059,4332400,7756.310059
2009/11/26,7795.259766,7818,7733.75,7739.160156,4478000,7739.160156
2009/11/27,7614.410156,7633.5,7490.910156,7490.910156,5113000,7490.910156
2009/11/30,7582.689941,7604.549805,7569.240234,7582.209961,3368600,7582.209961
2009/12/1,7615.950195,7659.819824,7549.009766,7649.22998,4044400,7649.22998
2009/12/2,7715.640137,7741.850098,7671.990234,7677.620117,4569600,7677.620117
2009/12/3,7733.509766,7738.029785,7658.509766,7684.669922,3625600,7684.669922
2009/12/4,7685.140137,7707.109863,7650.77002,7650.910156,3648400,7650.910156
2009/12/7,7704.689941,7783.200195,7704.689941,7775.640137,4278400,7775.640137
2009/12/8,7802.27002,7802.27002,7731.009766,7768.709961,4230200,7768.709961
2009/12/9,7747.600098,7797.419922,7742.919922,7797.419922,4522800,7797.419922
2009/12/10,7822.660156,7829.410156,7631.060059,7677.910156,5702200,7677.910156
2009/12/11,7709.959961,7795.069824,7700.759766,7795.069824,4659000,7795.069824
2009/12/14,7793.140137,7841.509766,7770.200195,7819.129883,4857800,7819.129883
2009/12/15,7838.529785,7846.779785,7792.560059,7807.620117,4637400,7807.620117
2009/12/16,7801.299805,7801.299805,7724.580078,7751.600098,3958400,7751.600098
2009/12/17,7804.700195,7836.430176,7728.879883,7742.169922,4446200,7742.169922
2009/12/18,7690.439941,7753.629883,7688,7753.629883,3473600,7753.629883
2009/12/21,7797.649902,7827.140137,7787.27002,7787.27002,3749600,7787.27002
2009/12/22,7850.049805,7871.589844,7823.339844,7856,3844600,7856
2009/12/23,7892.75,7910.879883,7873.220215,7901.5,4158200,7901.5
2009/12/24,7935.339844,7988.149902,7928.089844,7963.540039,4802600,7963.540039
2009/12/25,8007.5,8009,7965.370117,7972.589844,4429400,7972.589844
2009/12/28,8007.540039,8079.620117,8007.540039,8057.490234,5306400,8057.490234
2009/12/29,8088.009766,8088.009766,8031.490234,8053.830078,4764000,8053.830078
2009/12/30,8078.910156,8118.629883,8060.330078,8112.279785,5184200,8112.279785
2009/12/31,8155.169922,8188.799805,8138.580078,8188.109863,5857800,8188.109863
2010/1/4,8222.419922,8240.450195,8143.450195,8207.849609,6429400,8207.849609
2010/1/5,8277.709961,8283.639648,8162.540039,8211.400391,6762000,8211.400391
2010/1/6,8237.099609,8327.870117,8216.919922,8327.620117,6421600,8327.620117
2010/1/7,8344.55957,8369.549805,8233.589844,8237.419922,7133000,8237.419922
2010/1/8,8266.870117,8290.660156,8178.930176,8280.900391,5764400,8280.900391
2010/1/11,8291.519531,8357.900391,8281.719727,8323.820313,5857000,8323.820313
2010/1/12,8343.730469,8356.969727,8262.580078,8309.370117,5246000,8309.370117
2010/1/13,8229.25,8257.830078,8194.80957,8196.55957,4925600,8196.55957
2010/1/14,8245.860352,8313.94043,8237.669922,8289.980469,4837200,8289.980469
2010/1/15,8340.599609,8380.230469,8325.820313,8356.889648,5643400,8356.889648
2010/1/18,8290.379883,8367.650391,8290.379883,8337.820313,5100400,8337.820313
2010/1/19,8387.660156,8395.389648,8227.299805,8249,5582400,8249
2010/1/20,8309.19043,8309.19043,8191.439941,8220.929688,5009800,8220.929688
2010/1/21,8189.5,8208.209961,8107.549805,8127.870117,4596800,8127.870117
2010/1/22,7986.430176,8015.950195,7912.850098,7927.310059,4907200,7927.310059
2010/1/25,7845.299805,7938.140137,7828.339844,7872.990234,3663800,7872.990234
2010/1/26,7903.029785,7922.069824,7572.580078,7598.810059,5680000,7598.810059
2010/1/27,7639.720215,7656.950195,7530.410156,7560.029785,3986200,7560.029785
2010/1/28,7630.160156,7756.77002,7607.560059,7694.580078,3931200,7694.580078
2010/1/29,7593.379883,7649.72998,7481.899902,7640.439941,3949400,7640.439941
2010/2/1,7653.890137,7661.700195,7493.810059,7524.669922,3222400,7524.669922
2010/2/2,7633.740234,7635.72998,7398.799805,7429.609863,3759800,7429.609863
2010/2/3,7523.790039,7550.819824,7441.919922,7547.97998,3152400,7547.97998
2010/2/4,7563.189941,7578.180176,7504.959961,7542.040039,2813800,7542.040039
2010/2/5,7323.160156,7352.97998,7196.390137,7217.830078,4614600,7217.830078
2010/2/8,7236.629883,7253.240234,7173.180176,7215.879883,3033600,7215.879883
2010/2/9,7225.709961,7381.819824,7197.129883,7361.040039,3730000,7361.040039
2010/2/10,7438.120117,7496.339844,7404.970215,7441.839844,3984400,7441.839844
2010/2/22,7619.870117,7619.870117,7553.290039,7560.040039,3187400,7560.040039
2010/2/23,7575.620117,7597.439941,7502.450195,7597.439941,2992800,7597.439941
2010/2/24,7516.470215,7585.189941,7515.379883,7529.669922,2858200,7529.669922
2010/2/25,7568.419922,7568.419922,7400.419922,7426.959961,3420800,7426.959961
2010/2/26,7451.169922,7479.279785,7383.680176,7436.100098,2737400,7436.100098
2010/3/1,7492.839844,7620.560059,7451.089844,7577.75,3501600,7577.75
2010/3/2,7649.620117,7664.490234,7592.660156,7597.620117,3158200,7597.620117
2010/3/3,7628.779785,7670.25,7604.859863,7629.52002,3005000,7629.52002
2010/3/4,7664,7664,7524.189941,7569.799805,3480400,7569.799805
2010/3/5,7659.759766,7694.890137,7618,7666.259766,3218800,7666.259766
2010/3/8,7741.799805,7763.759766,7716.279785,7762.27002,3455000,7762.27002
2010/3/9,7762.399902,7770.589844,7737.649902,7770.589844,2978600,7770.589844
2010/3/10,7797.700195,7803.27002,7736.700195,7779.080078,2974000,7779.080078
2010/3/11,7817.589844,7818.839844,7749.399902,7749.660156,3106000,7749.660156
2010/3/12,7773.52002,7773.52002,7726.089844,7748.330078,2575400,7748.330078
2010/3/15,7750.870117,7766.359863,7634.919922,7634.919922,2705800,7634.919922
2010/3/16,7671.410156,7695.810059,7645.169922,7695.629883,2343400,7695.629883
2010/3/17,7763.430176,7849.379883,7762.850098,7847.839844,3959000,7847.839844
2010/3/18,7861.27002,7922.47998,7847.549805,7886.339844,4674600,7886.339844
2010/3/19,7899.009766,7899.009766,7859.290039,7897.910156,4037000,7897.910156
2010/3/22,7861.899902,7872.779785,7791.25,7835.97998,3768800,7835.97998
2010/3/23,7880.120117,7889.040039,7804.399902,7811.870117,4063400,7811.870117
2010/3/24,7875.27002,7881.370117,7822.709961,7822.709961,4041400,7822.709961
2010/3/25,7824.740234,7856.310059,7753.509766,7838.100098,3696800,7838.100098
2010/3/26,7808.149902,7909.410156,7770.419922,7876.859863,3781000,7876.859863
2010/3/29,7918.950195,7961.140137,7909.060059,7947.450195,3972800,7947.450195
2010/3/30,7992.120117,7994.620117,7942.470215,7962.220215,3880200,7962.220215
2010/3/31,7962.910156,7974.890137,7920.060059,7920.060059,3841600,7920.060059
2010/4/1,7952.620117,8026.060059,7952.620117,8013.089844,4758600,8013.089844
2010/4/2,8046.290039,8050.990234,8021.910156,8025.930176,3764600,8025.930176
2010/4/6,8083.029785,8128.080078,8082.370117,8089.649902,4339600,8089.649902
2010/4/7,8131.399902,8133.450195,8091.279785,8121.779785,4172600,8121.779785
2010/4/8,8106,8149.680176,8038.370117,8057.600098,5082800,8057.600098
2010/4/9,8073.52002,8094.350098,8039.410156,8092.029785,3819000,8092.029785
2010/4/12,8149.759766,8152.529785,8092.939941,8117.75,4184800,8117.75
2010/4/13,8090.540039,8104.140137,8022.939941,8029.72998,4054200,8029.72998
2010/4/14,8077.939941,8102.379883,8040.009766,8097.129883,3749000,8097.129883
2010/4/15,8168.109863,8190.009766,8136.319824,8171.939941,5190600,8171.939941
2010/4/16,8161.850098,8162.850098,8090.680176,8111.569824,4369400,8111.569824
2010/4/19,8003.02002,8042.049805,7845.77002,7854.220215,5187400,7854.220215
2010/4/20,7908.109863,7923.27002,7842.069824,7900.419922,3753600,7900.419922
2010/4/21,7949.959961,7998.759766,7947.899902,7990.529785,3901200,7990.529785
2010/4/22,7948.890137,7985.490234,7897.140137,7978.689941,3692800,7978.689941
2010/4/23,8021.709961,8030.109863,7996.77002,8004.890137,4027600,8004.890137
2010/4/26,8107.220215,8168.470215,8093.140137,8158.140137,4437400,8158.140137
2010/4/27,8174.850098,8174.850098,8121.140137,8146.439941,3716000,8146.439941
2010/4/28,7944.700195,8092.47998,7944.700195,8081.549805,4334800,8081.549805
2010/4/29,8105.959961,8107.359863,8053.02002,8054.049805,4648600,8054.049805
2010/4/30,8116.390137,8163.939941,7999.279785,8004.25,5150600,8004.25
2010/5/3,7979.799805,8022.450195,7916.040039,7952.169922,3430400,7952.169922
2010/5/4,8006.790039,8010.97998,7889.930176,7930.77002,3672800,7930.77002
2010/5/5,7759.180176,7785.549805,7695.689941,7696.899902,4732200,7696.899902
2010/5/6,7696.27002,7702.109863,7562.029785,7579.47998,4090600,7579.47998
2010/5/7,7393.27002,7572.790039,7387.189941,7567.100098,4756000,7567.100098
2010/5/10,7610.879883,7664.72998,7577.310059,7664.72998,3267400,7664.72998
2010/5/11,7718.169922,7743.410156,7608.439941,7608.439941,3875600,7608.439941
2010/5/12,7663.339844,7674.52002,7596.209961,7602.700195,2929200,7602.700195
2010/5/13,7703.47998,7787.319824,7687.549805,7770.569824,3779600,7770.569824
2010/5/14,7735.600098,7772.540039,7725.819824,7772.129883,2810200,7772.129883
2010/5/17,7697.790039,7697.790039,7574.060059,7598.720215,3083600,7598.720215
2010/5/18,7630.100098,7637.990234,7560.890137,7585.299805,2829800,7585.299805
2010/5/19,7527.620117,7588.089844,7467.200195,7559.160156,3417800,7559.160156
2010/5/20,7557.169922,7557.169922,7424.430176,7424.430176,3058800,7424.430176
2010/5/21,7229.169922,7277.930176,7164.209961,7237.709961,3918400,7237.709961
2010/5/24,7296.149902,7344.919922,7269.810059,7322.72998,2518600,7322.72998
2010/5/25,7238.160156,7241.839844,7032.399902,7086.370117,3914000,7086.370117
2010/5/26,7161.399902,7174.379883,7079.850098,7167.350098,3536200,7167.350098
2010/5/27,7139.450195,7254.680176,7105.109863,7243.160156,3097400,7243.160156
2010/5/28,7338.77002,7364.009766,7271.299805,7295.319824,3575800,7295.319824
2010/5/31,7312.259766,7373.97998,7292.540039,7373.97998,2443000,7373.97998
2010/6/1,7327.009766,7348.560059,7276.52002,7289.330078,2518000,7289.330078
2010/6/2,7252.790039,7304.129883,7159.75,7195.709961,2794200,7195.709961
2010/6/3,7322.509766,7361.700195,7309.459961,7360.279785,2820800,7360.279785
2010/6/4,7377.560059,7377.560059,7337.350098,7344.589844,2484600,7344.589844
2010/6/7,7139.759766,7172.299805,7085.549805,7157.830078,2801400,7157.830078
2010/6/8,7142.310059,7179.140137,7128.919922,7151.990234,2772200,7151.990234
2010/6/9,7166.189941,7193.040039,7048.600098,7071.669922,3194200,7071.669922
2010/6/10,7134.160156,7182.990234,7085.339844,7181.77002,2467200,7181.77002
2010/6/11,7302.970215,7321.600098,7273.700195,7299.490234,3280800,7299.490234
2010/6/14,7372.930176,7393.410156,7347.22998,7387.399902,2681000,7387.399902
2010/6/15,7388.569824,7489.680176,7364.339844,7454.060059,2928800,7454.060059
2010/6/17,7503.120117,7534.060059,7481.720215,7515.779785,3259000,7515.779785
2010/6/18,7538.549805,7538.549805,7459.930176,7493.109863,2359000,7493.109863
2010/6/21,7595.930176,7645.709961,7562.25,7635.560059,3884600,7635.560059
2010/6/22,7630.640137,7639.660156,7610.620117,7612.680176,2901200,7612.680176
2010/6/23,7576.290039,7615.439941,7549.97998,7582.149902,2991200,7582.149902
2010/6/24,7601.720215,7607.629883,7567.959961,7589.890137,3013000,7589.890137
2010/6/25,7509.720215,7537.370117,7463.290039,7474.709961,3368200,7474.709961
2010/6/28,7507.149902,7536.609863,7489.549805,7500.790039,3169800,7500.790039
2010/6/29,7554.779785,7584.810059,7423.569824,7423.569824,3366600,7423.569824
2010/6/30,7277.390137,7337.319824,7255.089844,7329.370117,3332000,7329.370117
2010/7/1,7326.890137,7327.399902,7251.600098,7254.060059,3086400,7254.060059
2010/7/2,7285.009766,7378.77002,7285.009766,7330.740234,3677600,7330.740234
2010/7/5,7351.180176,7447.180176,7351.180176,7439.959961,3403400,7439.959961
2010/7/6,7385.330078,7548.47998,7382.370117,7548.47998,4087000,7548.47998
2010/7/7,7560.220215,7565.370117,7517.680176,7534.459961,3765400,7534.459961
2010/7/8,7612.709961,7622.459961,7583.359863,7608.850098,4278000,7608.850098
2010/7/9,7644.109863,7652.549805,7599.839844,7647.25,3585200,7647.25
2010/7/12,7674.259766,7705.109863,7636.810059,7639.549805,3604800,7639.549805
2010/7/13,7664.709961,7671.47998,7587.870117,7597.419922,3037600,7597.419922
2010/7/14,7688.819824,7720.629883,7683.830078,7714.509766,4078000,7714.509766
2010/7/15,7699.490234,7732.310059,7681.870117,7704.52002,3892600,7704.52002
2010/7/16,7717.240234,7719.049805,7660.759766,7664.569824,4754200,7664.569824
2010/7/19,7602.680176,7666.580078,7596.259766,7649.830078,3152200,7649.830078
2010/7/20,7678.890137,7730.879883,7638.490234,7712.029785,3555000,7712.029785
2010/7/21,7742.47998,7752.799805,7678.299805,7701.290039,3832000,7701.290039
2010/7/22,7699.359863,7718.919922,7665.779785,7666.339844,3409400,7666.339844
2010/7/23,7747.029785,7782.02002,7739.040039,7761.220215,4402800,7761.220215
2010/7/26,7787.069824,7807.069824,7765.680176,7787.450195,3916600,7787.450195
2010/7/27,7806.25,7806.25,7748.009766,7748.009766,3609200,7748.009766
2010/7/28,7736.589844,7786.22998,7726.399902,7784.810059,4175400,7784.810059
2010/7/29,7778.740234,7799.569824,7738.47998,7798.990234,4541000,7798.990234
2010/7/30,7765.25,7781.240234,7731.189941,7760.629883,4154600,7760.629883
2010/8/2,7829.189941,7917.950195,7829.189941,7911.680176,5231200,7911.680176
2010/8/3,7961.680176,7970.580078,7915.830078,7957.529785,5229600,7957.529785
2010/8/4,7960.299805,7978.160156,7938.919922,7972.660156,4822400,7972.660156
2010/8/5,8010.069824,8018.740234,7921.97998,7936.850098,6156600,7936.850098
2010/8/6,7938.089844,7963.299805,7922.290039,7963.299805,4304800,7963.299805
2010/8/9,7974.669922,8040.939941,7971.189941,8034.490234,4990400,8034.490234
2010/8/10,8054.290039,8054.290039,7975.379883,7976.740234,5258800,7976.740234
2010/8/11,7923.569824,7956.899902,7869.52002,7895.029785,4870400,7895.029785
2010/8/12,7789.459961,7837.379883,7776.660156,7829.790039,4390000,7829.790039
2010/8/13,7845.97998,7906.350098,7830.459961,7891.580078,4814200,7891.580078
2010/8/16,7884.279785,7941.220215,7850.129883,7941.220215,4424600,7941.220215
2010/8/17,7962.700195,7973.149902,7931.089844,7931.089844,5046000,7931.089844
2010/8/18,7978.52002,7984.569824,7897.180176,7924.100098,5324400,7924.100098
2010/8/19,7925.47998,7948.72998,7886.72998,7928.939941,4969400,7928.939941
2010/8/20,7915.160156,7941.609863,7905.009766,7927.310059,4005400,7927.310059
2010/8/23,7938.209961,8013.120117,7924.100098,7975.930176,4635000,7975.930176
2010/8/24,7983.620117,7990.490234,7940.640137,7940.640137,4714600,7940.640137
2010/8/25,7889.569824,7889.569824,7736.97998,7736.97998,5725600,7736.97998
2010/8/26,7743.319824,7758.140137,7666.509766,7689.740234,4425200,7689.740234
2010/8/27,7702.589844,7722.910156,7662.22998,7722.910156,3458600,7722.910156
2010/8/30,7797.259766,7806.910156,7737.279785,7741.200195,3380800,7741.200195
2010/8/31,7669.310059,7687.470215,7577.100098,7616.279785,4190400,7616.279785
2010/9/1,7643.609863,7679.430176,7625.720215,7668.25,3612200,7668.25
2010/9/2,7764.799805,7780.529785,7715.310059,7720.819824,4080600,7720.819824
2010/9/3,7770.930176,7830.209961,7770.930176,7830.209961,4494800,7830.209961
2010/9/6,7879.700195,7902.560059,7841.830078,7890.950195,4269000,7890.950195
2010/9/7,7914.379883,7922.069824,7876.669922,7884.399902,4480400,7884.399902
2010/9/8,7866.350098,7898.759766,7824.649902,7851.310059,4209200,7851.310059
2010/9/9,7901.830078,7903.470215,7817.870117,7835.540039,4295800,7835.540039
2010/9/10,7900.560059,7911.660156,7859.330078,7890.109863,4179400,7890.109863
2010/9/13,7961.97998,8091.299805,7946.97998,8091.299805,5166600,8091.299805
2010/9/14,8121.680176,8132.600098,8081.790039,8132.600098,4819400,8132.600098
2010/9/15,8152.629883,8163.819824,8113.970215,8163.819824,4851200,8163.819824
2010/9/16,8174.850098,8182.799805,8099.75,8099.75,4603800,8099.75
2010/9/17,8150.939941,8197.820313,8134.299805,8158.330078,5165000,8158.330078
2010/9/20,8174.879883,8195.740234,8161.819824,8186.959961,4425800,8186.959961
2010/9/21,8249.599609,8251.419922,8177.399902,8196.400391,4656400,8196.400391
2010/9/23,8201.679688,8223.219727,8154.970215,8202.540039,4565800,8202.540039
2010/9/24,8182.160156,8190.959961,8129.209961,8166.620117,4142800,8166.620117
2010/9/27,8239.110352,8240.860352,8189.379883,8191.540039,4624400,8191.540039
2010/9/28,8201.80957,8211.419922,8173.259766,8189.439941,3635400,8189.439941
2010/9/29,8241.650391,8286.929688,8218.75,8240.889648,5151200,8240.889648
2010/9/30,8259.240234,8267.549805,8204.839844,8237.780273,4496600,8237.780273
2010/10/1,8259.080078,8260.280273,8220.730469,8244.179688,3893000,8244.179688
2010/10/4,8261.160156,8300.040039,8240.669922,8246.099609,5026400,8246.099609
2010/10/5,8217.860352,8217.860352,8155.299805,8200.429688,4383800,8200.429688
2010/10/6,8296.230469,8301.389648,8267.610352,8284.030273,5662000,8284.030273
2010/10/7,8304.910156,8310.799805,8270.30957,8283.919922,5161200,8283.919922
2010/10/8,8306.320313,8309.910156,8232.019531,8244.19043,4236200,8244.19043
2010/10/11,8277.780273,8277.780273,8165.200195,8176.759766,3743400,8176.759766
2010/10/12,8176.700195,8180.390137,8058.589844,8090.220215,4025600,8090.220215
2010/10/13,8116.689941,8143.189941,8067.870117,8106.660156,3692600,8106.660156
2010/10/14,8181.509766,8252.200195,8178.339844,8215.450195,4537400,8215.450195
2010/10/15,8216.870117,8242.769531,8184.290039,8205.299805,4791800,8205.299805
2010/10/18,8209.389648,8209.389648,8057.120117,8060.540039,4396000,8060.540039
2010/10/19,8044.899902,8074.680176,8018.310059,8046.22998,3176000,8046.22998
2010/10/20,7993.430176,8131.189941,7992.810059,8124.620117,3668000,8124.620117
2010/10/21,8135.569824,8171.490234,8109.790039,8131.22998,4223400,8131.22998
2010/10/22,8169.509766,8174.029785,8148.259766,8168.060059,3782000,8168.060059
2010/10/25,8204.009766,8307.589844,8199.490234,8306.980469,3311400,8306.980469
2010/10/26,8336.950195,8353.860352,8319.009766,8343.230469,3161600,8343.230469
2010/10/27,8369.75,8372.519531,8285.730469,8291.040039,2910600,8291.040039
2010/10/28,8315,8386.290039,8281.519531,8354.049805,3361800,8354.049805
2010/10/29,8348.389648,8348.389648,8278.719727,8287.089844,2584200,8287.089844
2010/11/1,8343.519531,8407.910156,8343.519531,8379.75,3116000,8379.75
2010/11/2,8380.05957,8390.099609,8344.759766,8344.759766,3004600,8344.759766
2010/11/3,8394.530273,8398.299805,8273.469727,8293.900391,3449400,8293.900391
2010/11/4,8321.360352,8367.19043,8317.860352,8357.849609,2705000,8357.849609
2010/11/5,8444.80957,8458.469727,8420.650391,8449.339844,4335000,8449.339844
2010/11/8,8473.660156,8473.660156,8416.200195,8430.580078,3672600,8430.580078
2010/11/9,8430.700195,8457.410156,8421.129883,8445.629883,2671000,8445.629883
2010/11/10,8457.089844,8471.570313,8425.240234,8450.629883,3159000,8450.629883
2010/11/11,8437.019531,8458.490234,8422.959961,8436.950195,2604800,8436.950195
2010/11/12,8404.429688,8416.349609,8309.360352,8316.049805,2601400,8316.049805
2010/11/15,8287.830078,8301.349609,8226.709961,8240.650391,2337600,8240.650391
2010/11/16,8234.219727,8324.509766,8234.219727,8312.209961,2166200,8312.209961
2010/11/17,8249.950195,8284.509766,8228.240234,8255.540039,2068400,8255.540039
2010/11/18,8285.549805,8286.919922,8238.769531,8283.450195,1930800,8283.450195
2010/11/19,8344.660156,8372.160156,8283.269531,8306.120117,2313000,8306.120117
2010/11/22,8343.320313,8391.25,8334.419922,8374.910156,2074600,8374.910156
2010/11/23,8388.259766,8396.490234,8323.80957,8328.629883,2436200,8328.629883
2010/11/24,8277.330078,8337.19043,8277.330078,8297.049805,2207400,8297.049805
2010/11/25,8337.900391,8355.389648,8330.919922,8349.990234,2383800,8349.990234
2010/11/26,8371.269531,8371.269531,8312.150391,8312.150391,2532000,8312.150391
2010/11/29,8399.769531,8401.419922,8331.509766,8367.169922,2661400,8367.169922
2010/11/30,8384.639648,8443.379883,8363.969727,8372.480469,3732200,8372.480469
2010/12/1,8430.599609,8520.110352,8428.639648,8520.110352,4202800,8520.110352
2010/12/2,8598.009766,8641.129883,8572.650391,8585.769531,4731800,8585.769531
2010/12/3,8630.879883,8659.620117,8618.259766,8624.009766,3710800,8624.009766
2010/12/6,8675.450195,8718.530273,8675.450195,8702.230469,3623200,8702.230469
2010/12/7,8716,8716,8654.490234,8704.389648,3208800,8704.389648
2010/12/8,8727.879883,8729.700195,8683.980469,8703.790039,3183800,8703.790039
2010/12/9,8769.339844,8782.820313,8736.769531,8753.839844,4398800,8753.839844
2010/12/10,8740.709961,8744.669922,8684.049805,8718.830078,3880200,8718.830078
2010/12/13,8748.639648,8764.509766,8736.540039,8736.589844,3237800,8736.589844
2010/12/14,8771.900391,8789.25,8717.530273,8740.429688,3574600,8740.429688
2010/12/15,8755.320313,8756.709961,8698.410156,8756.709961,3622600,8756.709961
2010/12/16,8770.740234,8797.980469,8767.44043,8782.200195,3719600,8782.200195
2010/12/17,8828.049805,8860.379883,8817.509766,8817.900391,4232000,8817.900391
2010/12/20,8861.089844,8861.089844,8740.299805,8768.719727,3183800,8768.719727
2010/12/21,8802.860352,8827.790039,8772.589844,8827.790039,2753200,8827.790039
2010/12/22,8847.269531,8865.419922,8834.320313,8860.490234,3464800,8860.490234
2010/12/23,8891.410156,8914.339844,8874.870117,8898.870117,4002600,8898.870117
2010/12/24,8910.610352,8911.410156,8861.009766,8861.099609,3616800,8861.099609
2010/12/27,8866.669922,8908.419922,8828.669922,8892.30957,3458600,8892.30957
2010/12/28,8919.259766,8919.259766,8839.830078,8870.759766,3177200,8870.759766
2010/12/29,8878.099609,8893.139648,8844.669922,8866.349609,4915200,8866.349609
2010/12/30,8883.209961,8920.790039,8871.070313,8907.910156,3983000,8907.910156
2010/12/31,8936.110352,8990.379883,8932.639648,8972.5,4857800,8972.5
2011/1/3,9039.629883,9041.320313,8994.5,9025.299805,5067400,9025.299805
2011/1/4,9045.110352,9046.179688,8988.580078,8997.19043,5270400,8997.19043
2011/1/5,9014.320313,9027.160156,8812.360352,8846.30957,5796600,8846.30957
2011/1/6,8866.230469,8883.209961,8813.629883,8883.209961,4362200,8883.209961
2011/1/7,8905.25,8907.110352,8738.929688,8782.719727,4500800,8782.719727
2011/1/10,8798.049805,8817.879883,8762.5,8817.879883,2885200,8817.879883
2011/1/11,8810.769531,8935.269531,8794.769531,8931.360352,3573400,8931.360352
2011/1/12,8992.009766,9000.780273,8955.469727,8965,3922200,8965
2011/1/13,9034.169922,9034.169922,8948.230469,8975.580078,3951000,8975.580078
2011/1/14,8985.339844,8998.139648,8937.5,8972.509766,2756200,8972.509766
2011/1/17,8998.889648,9006.360352,8921.19043,8925.089844,3579600,8925.089844
2011/1/18,8889.839844,9003.450195,8887.030273,8988,3723200,8988
